Manufacturer,Model,Description,Price,Rating,no. of reviews,url
SCUF,Elite Series 2 - Thumbsticks for Xbox Elite Series 2- Red - Xbox ,SCUF Elite Series 2 - Thumbsticks for Xbox Elite Series 2- Red - Xbox ,$19.99,4.4 out of 5 stars,"Nov 10, 2020",https://www.amazon.com/SCUF-Elite-Performance-Thumbsticks-Xbox-Red/dp/B08LR7XBG8/ref=sr_1_149?dchild=1&keywords=xbox+accessories&qid=1635610062&sr=8-149
Logitech,"HD Pro Webcam C920, 1080p Widescreen Video Calling and Recording-(Renewed) ","Logitech HD Pro Webcam C920, 1080p Widescreen Video Calling and Recording-(Renewed) ",$71.46,4.6 out of 5 stars,470,https://www.amazon.com/Logitech-Widescreen-Recording-Certified-Refurbished/dp/B010BJJAVY/ref=sr_1_151?dchild=1&keywords=xbox+accessories&qid=1635610062&sr=8-151
PowerA,"Dual Charging Station for Xbox - White with Black Base, Wireless Controller Charging, Charge, Rechargeable Battery, Xbox Series X|S, Xbox One - Xbox Series X ","PowerA Dual Charging Station for Xbox - White with Black Base, Wireless Controller Charging, Charge, Rechargeable Battery, Xbox Series X|S, Xbox One - Xbox Series X ",$24.84,4.7 out of 5 stars,"Nov 17, 2020",https://www.amazon.com/PowerA-Dual-Charging-Station-Xbox-x/dp/B08J8992SD/ref=sr_1_155?dchild=1&keywords=xbox+accessories&qid=1635610062&sr=8-155
LUXMO,"PREMIUM Wired Controller for Xbox 360,Xbox 360 Controller USB Gamepad PC Wired Joypad for Xbox 360/Xbox 360 Slim/Windows 7 8 10 Game (Green) ","LUXMO PREMIUM Wired Controller for Xbox 360,Xbox 360 Controller USB Gamepad PC Wired Joypad for Xbox 360/Xbox 360 Slim/Windows 7 8 10 Game (Green) ",$24.99,4.4 out of 5 stars,185,https://www.amazon.com/LUXMO-PREMIUM-Controller-Gamepad-Microsoft/dp/B081YDZMG6/ref=sr_1_159?dchild=1&keywords=xbox+accessories&qid=1635610062&sr=8-159
Afterglow,"Wired Controller - Xbox Series X|S, Xbox One, PC - Xbox Series X ","Afterglow Wired Controller - Xbox Series X|S, Xbox One, PC - Xbox Series X ",$27.99,4.5 out of 5 stars,"Nov 10, 2020",https://www.amazon.com/Afterglow-Prismatic-LED-Wired-Controller-x/dp/B08FCTBC2D/ref=sr_1_164?dchild=1&keywords=xbox+accessories&qid=1635610065&sr=8-164
SCUF,Elite Series 2 - Thumbsticks for Xbox Elite Series 2- Black - Xbox ,SCUF Elite Series 2 - Thumbsticks for Xbox Elite Series 2- Black - Xbox ,$19.99,4.4 out of 5 stars,"Nov 10, 2020",https://www.amazon.com/SCUF-Elite-Performance-Thumbsticks-Xbox-Black/dp/B08LP5Y99Z/ref=sr_1_165?dchild=1&keywords=xbox+accessories&qid=1635610065&sr=8-165
SCUF,Elite Series 2 - Thumbsticks for Xbox Elite Series 2- Blue - Xbox ,SCUF Elite Series 2 - Thumbsticks for Xbox Elite Series 2- Blue - Xbox ,$17.99,4.4 out of 5 stars,"Nov 10, 2020",https://www.amazon.com/SCUF-Elite-Performance-Thumbsticks-Xbox-Blue/dp/B08LP7YVTP/ref=sr_1_177?dchild=1&keywords=xbox+accessories&qid=1635610068&sr=8-177
SCUF,Elite Series 2 - Thumbsticks for Xbox Elite Series 2- White - Xbox ,SCUF Elite Series 2 - Thumbsticks for Xbox Elite Series 2- White - Xbox ,$17.99,4.4 out of 5 stars,"Nov 10, 2020",https://www.amazon.com/SCUF-Elite-Performance-Thumbsticks-Xbox-White/dp/B08LP94P72/ref=sr_1_179?dchild=1&keywords=xbox+accessories&qid=1635610068&sr=8-179
Collective,Minds Strike Pack Eliminator Mod Pack - Xbox One ,Collective Minds Strike Pack Eliminator Mod Pack - Xbox One ,$39.99,4.1 out of 5 stars,"Nov 1, 2019",https://www.amazon.com/Collective-Minds-Strike-Pack-Eliminator-Mod/dp/B07ZL9G9HJ/ref=sr_1_183?dchild=1&keywords=xbox+accessories&qid=1635610068&sr=8-183
Turtle,"Beach Recon Controller Wired Gaming Controller for Xbox Series X & Xbox Series S, Xbox One & Windows 10 PCs Featuring Remappable Buttons, Audio Enhancements, and Superhuman Hearing - White ","Turtle Beach Recon Controller Wired Gaming Controller for Xbox Series X & Xbox Series S, Xbox One & Windows 10 PCs Featuring Remappable Buttons, Audio Enhancements, and Superhuman Hearing - White ",$59.95,4.2 out of 5 stars,"Aug 1, 2021",https://www.amazon.com/Controller-Xbox-Remappable-Enhancements-Superhuman-X/dp/B096H3SKXZ/ref=sr_1_185?dchild=1&keywords=xbox+accessories&qid=1635610068&sr=8-185
Razer,Wolverine V2 Wired Gaming Controller for Xbox Series X: Remappable Front-Facing Buttons - Mecha-Tactile Action Buttons and D-Pad - Hair Trigger Mode with Trigger Stop-Switches - Black ,Razer Wolverine V2 Wired Gaming Controller for Xbox Series X: Remappable Front-Facing Buttons - Mecha-Tactile Action Buttons and D-Pad - Hair Trigger Mode with Trigger Stop-Switches - Black ,$79.99,4.5 out of 5 stars,ESRB Rating: Everyone,https://www.amazon.com/Razer-Wolverine-Gaming-Controller-Xbox-One/dp/B08LRTTGM6/ref=sr_1_198?dchild=1&keywords=xbox+accessories&qid=1635610071&sr=8-198
Razer,Kaira Pro Wireless Gaming Headset for Xbox Series X | S: TriForce Titanium 50mm Drivers - Supercardioid Mic - Dedicated Mobile Mic - EQ and Xbox Pairing - Xbox Wireless and Bluetooth 5.0 - Black ,Razer Kaira Pro Wireless Gaming Headset for Xbox Series X | S: TriForce Titanium 50mm Drivers - Supercardioid Mic - Dedicated Mobile Mic - EQ and Xbox Pairing - Xbox Wireless and Bluetooth 5.0 - Black ,$99.99,4.2 out of 5 stars,"Dec 1, 2020",https://www.amazon.com/Razer-Kaira-Wireless-Gaming-Headset-Xbox/dp/B08LRV49W8/ref=sr_1_200?dchild=1&keywords=xbox+accessories&qid=1635610071&sr=8-200
8BitDo,"Pro 2 Wired Controller for Xbox Series X, Xbox Series S, Xbox One & Windows 10 ","8BitDo Pro 2 Wired Controller for Xbox Series X, Xbox Series S, Xbox One & Windows 10 ",$44.99,,,https://www.amazon.com/8Bitdo-Gamepad-Black-Xbox-X/dp/B07P5K93ZN/ref=sr_1_205?dchild=1&keywords=xbox+accessories&qid=1635610071&sr=8-205
Thrustmaster,Ferrari 458 Spider Racing Wheel for Xbox One ,Thrustmaster Ferrari 458 Spider Racing Wheel for Xbox One ,$109.99,4.4 out of 5 stars,"Dec 1, 2018",https://www.amazon.com/Thrustmaster-Ferrari-Spider-Racing-Wheel-Xbox/dp/B00IVHQ0KI/ref=sr_1_241?dchild=1&keywords=xbox+accessories&qid=1635610080&sr=8-241
SCUF,"Instinct Interchangeable Thumbsticks Red 4 Pack, Replacement Joysticks Only for SCUF Instinct Pro Performance Xbox Series X|S Controller - Xbox Series X; ","SCUF Instinct Interchangeable Thumbsticks Red 4 Pack, Replacement Joysticks Only for SCUF Instinct Pro Performance Xbox Series X|S Controller - Xbox Series X; ",$14.99,,,https://www.amazon.com/Interchangeable-Thumbsticks-Replacement-Performance-Controller-x/dp/B09HWJMBH6/ref=sr_1_245?dchild=1&keywords=xbox+accessories&qid=1635610080&sr=8-245
Wage,Pro Universal Gaming Headset - Black/Green (WMAGY-N080) ,Wage Pro Universal Gaming Headset - Black/Green (WMAGY-N080) ,$29.99,4.4 out of 5 stars,504,https://www.amazon.com/Wage-Pro-Universal-Gaming-Headset/dp/B08HVJ5TCL/ref=sr_1_246?dchild=1&keywords=xbox+accessories&qid=1635610080&sr=8-246
Turtle,"Beach Recon 50 Xbox Gaming Headset for Xbox Series X, Xbox Series S, Xbox One, PS5, PS4, PlayStation, Nintendo Switch, Mobile & PC with 3.5mm - Removable Mic, 40mm Speakers - Black ","Turtle Beach Recon 50 Xbox Gaming Headset for Xbox Series X, Xbox Series S, Xbox One, PS5, PS4, PlayStation, Nintendo Switch, Mobile & PC with 3.5mm - Removable Mic, 40mm Speakers - Black ",$24.95,4.4 out of 5 stars,ESRB Rating: Everyone,https://www.amazon.com/Turtle-Gaming-Headset-PlayStation-Nintendo-Console/dp/B00YXO5U40/ref=sr_1_251?dchild=1&keywords=xbox+accessories&qid=1635610080&sr=8-251
for,Xbox One Elite Replacement Full Buttons Bumper Triggers T6 T8 Screwfor Xbox One Controller with 3.5mm Jack (Chrome Purple) ,for Xbox One Elite Replacement Full Buttons Bumper Triggers T6 T8 Screwfor Xbox One Controller with 3.5mm Jack (Chrome Purple) ,$8.99,3.3 out of 5 stars,281,https://www.amazon.com/Replacement-Buttons-Triggers-Screwfor-Controller/dp/B07NX4HRLF/ref=sr_1_255?dchild=1&keywords=xbox+accessories&qid=1635610080&sr=8-255
Razer,"Kraken Gaming Headset: Lightweight Aluminum Frame, Retractable Noise Isolating Microphone, for PC, PS4, PS5, Switch, Xbox One, Xbox Series X & S, Mobile, 3.5 mm Audio Jack, Quartz Pink ","Razer Kraken Gaming Headset: Lightweight Aluminum Frame, Retractable Noise Isolating Microphone, for PC, PS4, PS5, Switch, Xbox One, Xbox Series X & S, Mobile, 3.5 mm Audio Jack, Quartz Pink ",$79.99,4.6 out of 5 stars,"33,260",https://www.amazon.com/Razer-Kraken-Gaming-Headset-2019/dp/B07QBVWFGC/ref=sr_1_258?dchild=1&keywords=xbox+accessories&qid=1635610083&sr=8-258
PDP,Gaming LVL50 Wireless Stereo Headset: Black Camo - Xbox One ,PDP Gaming LVL50 Wireless Stereo Headset: Black Camo - Xbox One ,$79.99,4.4 out of 5 stars,"Apr 10, 2020",https://www.amazon.com/Gaming-LVL50-Wireless-Stereo-Headset-Console/dp/B07VFCG7FB/ref=sr_1_264?dchild=1&keywords=xbox+accessories&qid=1635610083&sr=8-264
Brook,Xbox One SE Adapter Type C for Xbox Elite Series 2 Wireless Controllers and Xbox Series X/S Controllers on PS5 Xbox Series X/S Switch PS4 Xbox PC(XID) Motion Control Turbo Remap Audio Function ,Brook Xbox One SE Adapter Type C for Xbox Elite Series 2 Wireless Controllers and Xbox Series X/S Controllers on PS5 Xbox Series X/S Switch PS4 Xbox PC(XID) Motion Control Turbo Remap Audio Function ,$55.00,4.1 out of 5 stars,112,https://www.amazon.com/Brook-Adapter-Wireless-Controllers-Function/dp/B08L7LMBSL/ref=sr_1_268?dchild=1&keywords=xbox+accessories&qid=1635610083&sr=8-268
PowerA,"Spectra Infinity Enhanced Wired Controller for Xbox Series X|S, Gamepad, Wired Video Game Controller, Gaming Controller, Xbox One, Officially Licensed - Xbox Series X ","PowerA Spectra Infinity Enhanced Wired Controller for Xbox Series X|S, Gamepad, Wired Video Game Controller, Gaming Controller, Xbox One, Officially Licensed - Xbox Series X ",$39.88,4.5 out of 5 stars,ESRB Rating: Everyone,https://www.amazon.com/Infinity-Enhanced-Controller-Officially-Licensed-x/dp/B095JNZGC4/ref=sr_1_281?dchild=1&keywords=xbox+accessories&qid=1635610086&sr=8-281
SCUF,"Instinct Red Removeable Faceplate, Color Designs - Xbox Series X; ","SCUF Instinct Red Removeable Faceplate, Color Designs - Xbox Series X; ",$24.99,,,https://www.amazon.com/Instinct-Removeable-Faceplate-Color-Designs-x/dp/B09J2GHJPB/ref=sr_1_284?dchild=1&keywords=xbox+accessories&qid=1635610086&sr=8-284
SCUF,"Instinct Pro Steel Gray Custom Wireless Performance Controller for Xbox Series X|S, Xbox One, PC, and Mobile - Steel Gray - Xbox Series X ","SCUF Instinct Pro Steel Gray Custom Wireless Performance Controller for Xbox Series X|S, Xbox One, PC, and Mobile - Steel Gray - Xbox Series X ",$229.99,,,https://www.amazon.com/Instinct-Custom-Wireless-Performance-Controller-Mobile/dp/B06VTRJGCP/ref=sr_1_292?dchild=1&keywords=xbox+accessories&qid=1635610088&sr=8-292
Snakebyte,"Elite Kit 2 - Xbox One Elite Controller (Version 2) Accessories Kit including 6 different Metal Analog Sticks, 4 Paddles and 2 D-Pads, Xbox One, Gold Colored - Xbox One ","Snakebyte Elite Kit 2 - Xbox One Elite Controller (Version 2) Accessories Kit including 6 different Metal Analog Sticks, 4 Paddles and 2 D-Pads, Xbox One, Gold Colored - Xbox One ",$30.76,4.5 out of 5 stars,"Jul 4, 2020",https://www.amazon.com/Snakebyte-Elite-Kit-Controller-Accessories-including/dp/B08CS13CH6/ref=sr_1_294?dchild=1&keywords=xbox+accessories&qid=1635610088&sr=8-294
HIDEit,"Mounts Xbox Series S Wall Mount Pro Bundle, White Steel Wall Mount for Xbox Series S and Black Steel Controller, Includes 2 Xbox Accessories - Patent Pending ","HIDEit Mounts Xbox Series S Wall Mount Pro Bundle, White Steel Wall Mount for Xbox Series S and Black Steel Controller, Includes 2 Xbox Accessories - Patent Pending ",$42.95,4.8 out of 5 stars,42,https://www.amazon.com/HIDEit-Xbox-WALL-MOUNT-Bundle-S/dp/B08MWW7CBF/ref=sr_1_299?dchild=1&keywords=xbox+accessories&qid=1635610088&sr=8-299
Monoprice,"8K Certified Ultra High Speed HDMI 2.1 Cable - 6 Feet - Black | 48Gbps, Compatible with Sony PS5, Microsoft Xbox Series X & Series S ","Monoprice 8K Certified Ultra High Speed HDMI 2.1 Cable - 6 Feet - Black | 48Gbps, Compatible with Sony PS5, Microsoft Xbox Series X & Series S ",$7.99,4.8 out of 5 stars,15,https://www.amazon.com/Monoprice-Certified-Ultra-Speed-Cable/dp/B08X6C4MY9/ref=sr_1_302?dchild=1&keywords=xbox+accessories&qid=1635610088&sr=8-302
XPACK,Hard drive Enclosure only NO hard drive included with USB Media Hub For your 2.5” Internal PC Hard Disk Drive Compatible with XBOX One and XBOX One X ,XPACK Hard drive Enclosure only NO hard drive included with USB Media Hub For your 2.5” Internal PC Hard Disk Drive Compatible with XBOX One and XBOX One X ,$34.99,3.5 out of 5 stars,"1,003",https://www.amazon.com/XPACK-XBOX-Hard-Drive-Enclosure-Media/dp/B01IRUBJPY/ref=sr_1_306?dchild=1&keywords=xbox+accessories&qid=1635610091&sr=8-306
Manufacturer,Model,Description,Price,Rating,no. of reviews,url
Playstation,Media Remote ,Playstation Media Remote ,$29.99,4.7 out of 5 stars,ESRB Rating: Rating Pending,https://www.amazon.com/Media-Remote-PlayStation-5/dp/B08FC5R4KV/ref=sr_1_1?dchild=1&keywords=playstation+accessories&qid=1635610093&sr=8-1
PlayStation,DualSense Wireless Controller – Midnight Black ,PlayStation DualSense Wireless Controller – Midnight Black ,$69.00,4.8 out of 5 stars,"Jun 18, 2021",https://www.amazon.com/PlayStation-DualSense-Wireless-Controller-Midnight-5/dp/B094WL86N5/ref=sr_1_4?dchild=1&keywords=playstation+accessories&qid=1635610093&sr=8-4
X,"Rocker Galaxy 2.0 BT Printed PU Floor Rocker Gaming Chair, 33.46"" x 16.14"" x 25.59"", Black ","X Rocker Galaxy 2.0 BT Printed PU Floor Rocker Gaming Chair, 33.46"" x 16.14"" x 25.59"", Black ",$89.99,4.6 out of 5 stars,199,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0124222281I3U2DP1CMP&url=%2FRocker-Galaxy-Floor-Printed-5110201%2Fdp%2FB0899BXLXD%2Fref%3Dsr_1_9_sspa%3Fdchild%3D1%26keywords%3Dplaystation%2Baccessories%26qid%3D1635610093%26sr%3D8-9-spons%26psc%3D1&qualifier=1635610093&id=1461059239987908&widgetName=sp_mtf
PDP,Gaming Bluetooth Enabled Media Remote Control: PlayStation ,PDP Gaming Bluetooth Enabled Media Remote Control: PlayStation ,$26.99,4.4 out of 5 stars,"Oct 1, 2018",https://www.amazon.com/Bluetooth-Enabled-Remote-Control-Playstation-4/dp/B072C7YZFC/ref=sr_1_11?dchild=1&keywords=playstation+accessories&qid=1635610093&sr=8-11
Playstation,DualSense Wireless Controller ,Playstation DualSense Wireless Controller ,$69.00,4.8 out of 5 stars,ESRB Rating: Rating Pending,https://www.amazon.com/DualSense-Wireless-Controller-PlayStation-5/dp/B08FC6C75Y/ref=sr_1_12?dchild=1&keywords=playstation+accessories&qid=1635610093&sr=8-12
X,"Rocker Eclipse Floor Rocker Gaming Chair, 31"" x 16.5"" x 27.5"", Black/Silver ","X Rocker Eclipse Floor Rocker Gaming Chair, 31"" x 16.5"" x 27.5"", Black/Silver ",$104.99,4.5 out of 5 stars,"1,058",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A00418963CCU4JR7WG6PY&url=%2FRocker-Eclipse-Floor-Silver-5110301%2Fdp%2FB089B17Z21%2Fref%3Dsr_1_14_sspa%3Fdchild%3D1%26keywords%3Dplaystation%2Baccessories%26qid%3D1635610093%26sr%3D8-14-spons%26psc%3D1&qualifier=1635610093&id=1461059239987908&widgetName=sp_mtf
PowerA,"Twin Charging Station for Dualsense Wireless Controllers, Dualsense Controller Charging, Charge, Sony PlayStation, PS5, Officially Licensed - PlayStation 5 ","PowerA Twin Charging Station for Dualsense Wireless Controllers, Dualsense Controller Charging, Charge, Sony PlayStation, PS5, Officially Licensed - PlayStation 5 ",$24.99,4.3 out of 5 stars,"Oct 25, 2021",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0289755NTLZPZBY1KNY&url=%2FCharging-Dualsense-Controllers-Controller-PlayStation-Officially%2Fdp%2FB09B1XX1PN%2Fref%3Dsr_1_19_sspa%3Fdchild%3D1%26keywords%3Dplaystation%2Baccessories%26qid%3D1635610093%26sr%3D8-19-spons%26psc%3D1&qualifier=1635610093&id=1461059239987908&widgetName=sp_btf
Back,4 Blood - PlayStation 4 ,Back 4 Blood - PlayStation 4 ,$59.99,3.5 out of 5 stars,ESRB Rating: Mature,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0432261CV620EPXCD5N&url=%2FBack-4-Blood-PlayStation%2Fdp%2FB08QTZQD7P%2Fref%3Dsr_1_20_sspa%3Fdchild%3D1%26keywords%3Dplaystation%2Baccessories%26qid%3D1635610093%26sr%3D8-20-spons%26psc%3D1&qualifier=1635610093&id=1461059239987908&widgetName=sp_btf
Logitech,PlayStation 3 Cordless Precision Controller Gamepad ,Logitech PlayStation 3 Cordless Precision Controller Gamepad ,$169.99,2.8 out of 5 stars,95,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A06044991GUE8IQO877LG&url=%2FLogitech-PlayStation-Cordless-Precision-Controller%2Fdp%2FB000O3E05Y%2Fref%3Dsr_1_21_sspa%3Fdchild%3D1%26keywords%3Dplaystation%2Baccessories%26qid%3D1635610093%26sr%3D8-21-spons%26psc%3D1%26smid%3DA16ONSJZCR5GIF&qualifier=1635610093&id=1461059239987908&widgetName=sp_btf
DualShock,4 Wireless Controller for PlayStation 4 - Green Camouflage ,DualShock 4 Wireless Controller for PlayStation 4 - Green Camouflage ,$64.00,4.6 out of 5 stars,"Dec 30, 2016",https://www.amazon.com/DualShock-Wireless-Controller-PlayStation-Camouflage-4/dp/B01MTKXP31/ref=sr_1_18?dchild=1&keywords=playstation+accessories&qid=1635610096&sr=8-18
Playstation,"HD Camera, Black ","Playstation HD Camera, Black ",$59.99,4.6 out of 5 stars,ESRB Rating: Rating Pending,https://www.amazon.com/Playstation-HD-Camera-Black-5/dp/B08FC5V8L7/ref=sr_1_19?dchild=1&keywords=playstation+accessories&qid=1635610096&sr=8-19
HORI,"3D Surround Gaming Neckset - Wearable Speaker for PS5, PS4, PC - PlayStation 5 ","HORI 3D Surround Gaming Neckset - Wearable Speaker for PS5, PS4, PC - PlayStation 5 ",$99.99,2.5 out of 5 stars,"Oct 28, 2021",https://www.amazon.com/HORI-3D-Surround-Gaming-Neckset-PlayStation/dp/B097VG9PP9/ref=sr_1_26?dchild=1&keywords=playstation+accessories&qid=1635610096&sr=8-26
Skywin,"PSVR Stand - Charge, Showcase, and Display Your PS4 VR Headset and Processor - Compatible with Playstation 4 PSVR - Showcase and Move Controller Charging Station ","Skywin PSVR Stand - Charge, Showcase, and Display Your PS4 VR Headset and Processor - Compatible with Playstation 4 PSVR - Showcase and Move Controller Charging Station ",$25.99,4.4 out of 5 stars,"2,319",https://www.amazon.com/Skywin-PSVR-Stand-Compatible-Playstation/dp/B07L5XKY24/ref=sr_1_29?dchild=1&keywords=playstation+accessories&qid=1635610096&sr=8-29
TALK,WORKS PS5 Controller Charger Station for PlayStation 5 - Fast Charging Dock Stand with Dual Detachable USB C Adapters ,TALK WORKS PS5 Controller Charger Station for PlayStation 5 - Fast Charging Dock Stand with Dual Detachable USB C Adapters ,$22.89,4.6 out of 5 stars,"Jan 25, 2021",https://www.amazon.com/TalkWorks-Controller-Charger-Station-PlayStation-5/dp/B08RMFJ2H9/ref=sr_1_34?dchild=1&keywords=playstation+accessories&qid=1635610099&sr=8-34
TALK,WORKS Charger Cable for PS4 Controller 10 ft (2-Pack) - Long Heavy Duty Braided Micro USB Cord Charging Compatible with Sony PlayStation 4 - Black ,TALK WORKS Charger Cable for PS4 Controller 10 ft (2-Pack) - Long Heavy Duty Braided Micro USB Cord Charging Compatible with Sony PlayStation 4 - Black ,$11.99,4.6 out of 5 stars,"Jan 25, 2021",https://www.amazon.com/TalkWorks-Charger-Cable-PS4-Controller-2-Pack/dp/B08RMCZJ9K/ref=sr_1_39?dchild=1&keywords=playstation+accessories&qid=1635610099&sr=8-39
NETGEAR,"Wi-Fi Range Extender EX3700 - Coverage Up to 1000 Sq Ft and 15 Devices with AC750 Dual Band Wireless Signal Booster & Repeater (Up to 750Mbps Speed), and Compact Wall Plug Design ","NETGEAR Wi-Fi Range Extender EX3700 - Coverage Up to 1000 Sq Ft and 15 Devices with AC750 Dual Band Wireless Signal Booster & Repeater (Up to 750Mbps Speed), and Compact Wall Plug Design ",$29.00,3.8 out of 5 stars,"65,139",https://www.amazon.com/NETGEAR-Wi-Fi-Range-Extender-EX3700/dp/B00R92CL5E/ref=sr_1_43?dchild=1&keywords=playstation+accessories&qid=1635610099&sr=8-43
Turtle,"Beach Stealth 600 Gen 2 Wireless Gaming Headset for PS5, PS4, PS4 Pro, PlayStation, & Nintendo Switch with 50mm Speakers, 15-Hr Battery life, Flip-to-Mute Mic, and Spatial Audio - White ","Turtle Beach Stealth 600 Gen 2 Wireless Gaming Headset for PS5, PS4, PS4 Pro, PlayStation, & Nintendo Switch with 50mm Speakers, 15-Hr Battery life, Flip-to-Mute Mic, and Spatial Audio - White ",$99.95,4.5 out of 5 stars,"Aug 16, 2020",https://www.amazon.com/Stealth-Wireless-Gaming-Headset-PlayStation-Console/dp/B08D44WZTS/ref=sr_1_45?dchild=1&keywords=playstation+accessories&qid=1635610099&sr=8-45
Victrix,"Gambit Black Wireless and Wired Gaming Headset with Mic - PlayStation (PS4, PS5) PC - Esports-Ready Pro Audio, Noise Cancelling Microphone, Ultra-Comfort Over the Ear Headphones ","Victrix Gambit Black Wireless and Wired Gaming Headset with Mic - PlayStation (PS4, PS5) PC - Esports-Ready Pro Audio, Noise Cancelling Microphone, Ultra-Comfort Over the Ear Headphones ",$129.99,2.0 out of 5 stars,"Oct 4, 2021",https://www.amazon.com/Victrix-Gambit-Surround-Sound-Gaming-Headset/dp/B08FCVR17N/ref=sr_1_50?dchild=1&keywords=playstation+accessories&qid=1635610102&sr=8-50
Collective,Minds Strike Pack F.P.S. Dominator Controller Adapter with MODS & Paddles for PS4 ,Collective Minds Strike Pack F.P.S. Dominator Controller Adapter with MODS & Paddles for PS4 ,$37.74,4.1 out of 5 stars,"Oct 26, 2016",https://www.amazon.com/Collective-Dominator-Controller-Adapter-playstation-4/dp/B01L8QHXJA/ref=sr_1_51?dchild=1&keywords=playstation+accessories&qid=1635610102&sr=8-51
